diario,seccion,titulo,descripcion,sentimiento,pond_negativos,pond_neutro,pond_positivo
Clarin,ultimas_noticias,Boris Johnson enfrenta un voto de confianza y puede caer esta noche,"El primer ministro británico pondrá en juego el liderazgo del Partido Conservador y su cargo este lunes. El ""Partygate"" durante el confinamiento por el Covid, el detonante.",NEU,0.019008055329322815,0.9688299298286438,0.012162068858742714
Clarin,ultimas_noticias,Más problemas para Mayra Mendoza: la oposición cuestionó el presupuesto 2021 por irregularidades,Aparecen más de 20 cooperativas contratadas con situaciones similares a las que investiga la Justicia y denuncian que no cierran los números de gastos. ,NEG,0.8290677666664124,0.1678047776222229,0.0031274694483727217
Ambito,Politica,El Gobierno presentará hoy el proyecto del impuesto a la renta inesperada,"
Lo anunciarán Alberto Fernández y el ministro Martín Guzmán con un acto en Casa Rosada.
",NEU,0.014433598145842552,0.9648275375366211,0.020738869905471802
Ambito,Politica,Feria agrícola con quejas de expositores ,"
",NEU,0.009855425916612148,0.9854816198348999,0.004662900697439909
Ambito,Politica,Reencuentro en la cúpula del Ejecutivo,"
",NEU,0.01617468148469925,0.9785338640213013,0.005291326437145472
Ambito,Politica,Máxima tensión en JxC: radicales acusan a Macri de querer romper alianza,"
El expresidente dijo que con Yrigoyen comenzó el populismo. Le valió una réplica de proporciones y la acusación de “generar otra grieta”.
",NEU,0.31153395771980286,0.6662647724151611,0.022201264277100563
Ambito,Politica,"Scioli-Rossi, cambios en el Gabinete con eje en equilibrio interno del FdT","
Alberto Fern&#225;ndez desplaz&#243; a uno de sus ministros m&#225;s cercanos luego de ser cuestionado por Cristina de Kirchner en Twitter. Adem&#225;s se oficializ&#243; el desembarco de Agust&#237;n Rossi al frente de la Agencia Federal de Inteligencia (AFI). Scioli asumir&#225; en el gabinete luego de la cumbre de las Am&#233;ricas en Los &#193;ngeles.
",NEU,0.013316616415977478,0.962584376335144,0.024099010974168777
Ambito,Politica,Diputados: sesión clave por Boleta Única de Papel,"
El oficialismo, en tanto, apura ma&#241;ana el alivio para monotributistas y aut&#243;nomos y busca convocar al recinto para el jueves.
",NEU,0.020818399265408516,0.9679166078567505,0.011265026405453682
Ambito,Politica,Anuncian hoy “renta  inesperada”,"
",NEU,0.008903998881578445,0.9390283823013306,0.052067603915929794
Ambito,Politica,Caso Alvarado: el juicio a los “comodines”  y una condena que inquieta a la política,"
Complicidad policial, un entramado de atentados y violencia, la desidia de la Justicia federal y una sentencia a perpetua para quien era el competidor de Los Monos, en Rosario, y consolidó un poder abismal cuya estructura quedó al descubierto. Esquirlas que vuelan 360° y una proyección electoral.
",NEG,0.5730550289154053,0.42311057448387146,0.003834347939118743
Ambito,Politica,Pink tax y gestión menstrual: dos proyectos para erradicar desigualdades,"
La iniciativa de la senadora Nora Giménez busca eliminar la tasa extra que existe en ciertos productos sólo por destinarse a las femineidades. También desde la organización Economía Feminista proponen una Ley Integral de productos de gestión menstrual.
",NEU,0.030527910217642784,0.5566102862358093,0.41286173462867737
Ambito,Politica,"Alberto Fernández se reunirá con Matías Kulfas, quien le entregará personalmente la renuncia","
El Presidente recibirá al exministro cara a cara después de que le pidiera la renuncia. Durante el fin de semana, todos los contactos fueron telefónicos.
",NEU,0.030354032292962074,0.930674135684967,0.03897183761000633
Ambito,Politica,"Daniel Scioli, el hombre que asumirá con una economía que se enfría bajo la atenta mirada del FMI (y de Guzmán)","
Scioli será un ministro que asumirá con una carga especial. Deberá enfrentarse con dos enemigos: la falta de dólares y el impacto del shock externo en la economía local.
",NEU,0.06526853144168854,0.9081722497940063,0.02655917778611183
Ambito,Politica,"Juan Zabaleta: ""Construimos el FdT para acomodar el desastre que nos dejó Macri""","
Para el Ministro de Desarrollo Social, el objetivo del Frente de Todos es ""sacar el país adelante"". ""No nos juntamos en el 2019 para ganar una elección"", dijo.
",NEG,0.6188374161720276,0.3238101601600647,0.05735240876674652
Ambito,Politica,Retoman las audiencias por la causa del uso de datos biométricos en la Ciudad,"
Este lunes, dos funcionarios del Ministerio de Justicia y Seguridad porteño y un representante de la empresa Danaide S.A. declararán ante el juez Marcelo Gallardo. 
",NEU,0.012573336251080036,0.983868420124054,0.003558190306648612
Ambito,Politica,Patricia Bullrich marcó diferencias con el gobierno de Macri y adelantó qué haría como presidenta,"
La titular del PRO dijo que, en una eventual gestión suya, ""desplegará todas las medidas desde el primer día"". Además, criticó el marketing y el gradualismo de la gestión de Juntos por el Cambio.
",NEU,0.058980949223041534,0.9054124355316162,0.03560669347643852
Ambito,Politica,"En una dura carta, Gerardo Morales acusó a Mauricio Macri de generar una grieta en JxC","
El gobernador de Jujuy y presidente de la UCR apuntó al expresidente por sus críticas a Hipólito Yrigoyen. ""Si tu intención es romper JxC para buscar un acuerdo con sectores de la extrema derecha antidemocrática, lo mejor es decirlo"", lanzó.
",NEU,0.3898811340332031,0.5965617895126343,0.013557090424001217
Ambito,Politica,"Mario Negri: ""Kulfas debería presentarse a la Justicia rápidamente""","
El presidente del bloque de diputados nacionales de la UCR sostuvo que el Gobierno está demostrando que es ""un barco a la deriva"".
",NEU,0.06061724200844765,0.926372230052948,0.01301055308431387
Ambito,Politica,"Eduardo Valdés calificó como ""cobardía"" la filtración del off y apuntó contra ""los Kulfas"" que dañan al Gobierno","
El diputado nacional cuestionó a Matías Kulfas por lo sucedido el fin de semana con el off sobre la vicepresidenta Cristina Kirchner. Además destacó la elección de Daniel Scioli al frente de Desarrollo Productivo.
",NEG,0.964224636554718,0.033046115189790726,0.0027292559389024973
Ambito,Politica,Diputados trata esta semana el alivio fiscal para monotributistas y autónomos,"
La comisión de Presupuesto y Hacienda se reunirá este martes para comenzar a analizar el proyecto, impulsado por Sergio Massa, que cuenta con apoyo oficialista y opositor. 
",NEU,0.023912934586405754,0.9519277215003967,0.024159327149391174
Ambito,Politica,Se posterga una semana la asunción de Daniel Scioli en Desarrollo Productivo,"
Daniel Scioli mantendría a los secretarios de Industria y Pymes. La demora se debe a una serie de actividades pendientes en Brasil, donde viene trabajando como embajador, para fortalecer las relaciones comerciales con el país vecino.
",NEU,0.0976790264248848,0.892146646976471,0.010174243710935116
Ambito,Politica,"María Eugenia Vidal cuestionó la designación de Scioli: ""No es un tema de nombres sino de plan""","
La diputada nacional de JxC habló de la salida de Kulfas y recordó cómo fue su asunción como gobernadora en 2015, cuando Daniel Scioli le cedió el mando. Sobre una posible candidatura presidencial en 2023 dijo que irá ""donde se la necesite"".
",NEU,0.22853438556194305,0.756460428237915,0.015005174092948437
Ambito,Politica,"Julio Cobos: ""Javier Milei dista mucho de los principios del radicalismo""","
El diputado nacional de la UCR dialogó con Ámbito y marcó distancia sobre el acercamiento de Milei a JxC. Además habló sobre la sesión especial por Boleta Única en Diputados del próximo miércoles, entre otros temas.
",NEG,0.6035992503166199,0.38328149914741516,0.013119292445480824
Ambito,Politica,Matías Kulfas y un libro que se convirtió en insoportable para el kirchnerismo ,"
""Los tres kirchnerismos"" es considerado por el exministro como ""un balance"" de los 12 años, pero la fuerza lo tiene como una crítica. Cristina Fernández de Kirchner no lo dejó pasar y lo trajo al debate para darle más fuego a las diferencias internas. 
",NEG,0.9874264001846313,0.011303518898785114,0.0012700981460511684
Ambito,Politica,"Máximo Kirchner: ""Cuando tomé la decisión de dejar la conducción del bloque, no hubo un solo off"" ","
El líder de La Cámpora hizo mención a la información en ""off the record"" que anoche se filtró del despacho de Kulfas y que desencadenó en su salida del Gobierno, tras una desmentida y la queja de la vicepresidenta Cristina Fernández de Kirchner. 
",NEU,0.03360554948449135,0.9386518597602844,0.027742566540837288
Ambito,Politica,El Gobierno confirmó que Daniel Scioli reemplazará a Matías Kulfas,"
La información fue confirmada a Ámbito por la portavoz del Gobierno, Gabriela Cerruti, luego de distintas especulaciones sobre quién iba a ocupar el cargo vacante. 
",NEU,0.05652875453233719,0.9123439788818359,0.031127339228987694
Ambito,Politica,Ley de Salud Mental: el Defensor del Pueblo bonaerense pidió su plena implementación ,"
El funcionario destacó la importancia de trabajar en un abordaje integral que permita el total acceso por parte de las familias y aquellas personas con padecimientos mentales y consumos problemáticos. 
",NEU,0.02643079310655594,0.9611018300056458,0.012467359192669392
Ambito,Politica,Reacción de la oposición por la renuncia de Kulfas: JxC pedirá informes sobre la denuncia que contenía el off,"
Los legisladores de la oposición presentarán un Proyecto de Comunicación para que el Gobierno brinde explicaciones sobre el proceso licitatorio del gasoducto Néstor Kirchner. 
",NEU,0.08810634166002274,0.9001659750938416,0.011727714911103249
Ambito,Politica,Alberto Fernández analiza el reemplazo de Matías Kulfas en Producción,"
Tras el pedido de renuncia al titular de Desarrollo Productivo, se mencionan a distintos candidatos. En las próximas horas, el Presidente tomaría la decisión. 
",NEU,0.029817860573530197,0.9499680995941162,0.02021404169499874
Ambito,Politica,Alberto Fernández se reunió con Cristina Caamaño y Agustín Rossi para cambio de titularidad de AFI,"
El presidente presentó al exministro de Defensa como reemplazante de la interventora, a quien le agradeció por su labor. ""Caamaño llevó adelante el organismo con notable esfuerzo y honestidad"", resaltó desde su Twitter. 
",NEU,0.05397738516330719,0.9111460447311401,0.034876637160778046
Ambito,Politica,¿Qué dijo Matías Kulfas antes de que Alberto Fernández le pidiera la renuncia?,"
Fuentes oficiales sugieren la salida de Kulfas de la cartera de Desarrollo productivo. En ese contexto, ¿cuáles fueron las últimas declaraciones del ministro antes de los sucesos de este sábado?
",NEU,0.21599605679512024,0.7739613056182861,0.010042679496109486
Ambito,Politica,Las dos causas por las que Alberto Fernández echó a Kulfas,"
Las declaraciones de la vicepresidenta Cristina Fernández en Tecnópolis tuvieron sus consecuencias. Un mensaje en off difundido a la prensa y una situación irregular en el proceso necesario para la construcción del gasoducto de Vaca Muerta. 
",NEU,0.03146369382739067,0.952415406703949,0.016120994463562965
Ambito,Politica,"Victoria Tolosa Paz: ""El Proyecto de Renta Inesperada nos va a permitir seguir creciendo y redistribuyendo""","
La diputada nacional del FdT aseguró que ""el Presidente tiene la responsabilidad de evitar una devaluación, hay que tener la certeza de que los dólares van a estar, no es ni falta de capacidad ni falta de coraje"".
",POS,0.0014824483077973127,0.043642040342092514,0.9548755288124084
Ambito,Politica,Gobierno evalúa ahora la creación de un ministerio de Energía,"
La reorganización de funciones daría la creación de un flamante ministerio de Energía. Esto implicaría la separación del área correspondiente que, hasta ahora, dependía de la cartera de Economía. 
",NEU,0.013975774869322777,0.9639850854873657,0.022039106115698814
Ambito,Politica,"Tras la filtración del off, Alberto Fernández le pidió la renuncia a Matías Kulfas","
El presidente Alberto Fernández le pidió la renuncia al ministro de Desarrollo Productivo, Matías Kulfas.
",NEU,0.10564874112606049,0.880955696105957,0.013395562767982483
Ambito,Politica,Crisis del off: Alberto Fernández salió en defensa de Cristina Kirchner,"
""Es éticamente reprochable hablar en off en desmedro de otro. Así siempre lo he expresado públicamente"", escribió el Presidente. 
",NEU,0.13668571412563324,0.8383429646492004,0.024971337988972664
